ensembl_gene_id,likelihood,treelength,p0,b0,f0,p1,b1,f1,p2,b2,f2,p3,b3,f3,FDR,p2a_2b
ENSSHAG00000011999,-4255.955373,3.78625,0.64564,0,0,0.32582,1,1,0.01896,0,404.53681,0.00957,1,404.53681,7.35381825629754e-06,0.02853
ENSSHAG00000012015,-7005.762973,1.78627,0.84112,0,0,0.13926,1,1,0.01683,0,436.45384,0.00279,1,436.45384,4.99966438857148e-17,0.01962
ENSSHAG00000012021,-1997.675,2.98448,0.89607,0.05285,0.05285,0.05504,1,1,0.04607,0.05285,49.62566,0.00283,1,49.62566,3.0319087117817e-05,0.0489
ENSSHAG00000012023,-6424.47914,0.65221,0.97237,0.04501,0.04501,0.02533,1,1,0.00224,0.04501,95.38805,6e-05,1,95.38805,0.0228319441109314,0.0023
ENSSHAG00000012028,-4008.017711,80.33698,0.7799,0.02947,0.02947,0.04863,1,1,0.16141,0.02947,370.64854,0.01006,1,370.64854,7.77907156469012e-16,0.17147
ENSSHAG00000012034,-3323.437953,19.03256,0.74106,0.00675,0.00675,0.17833,1,1,0.06497,0.00675,999,0.01564,1,999,2.46039880091673e-12,0.08061
ENSSHAG00000012045,-2384.055639,2.93594,0.88398,0.02138,0.02138,0.1086,1,1,0.00661,0.02138,998.99979,0.00081,1,998.99979,0.0420174058843036,0.00742
ENSSHAG00000012047,-7504.579893,7.01299,0.87048,0.02993,0.02993,0.09549,1,1,0.03066,0.02993,999,0.00336,1,999,5.00112867126649e-33,0.03402
ENSSHAG00000012048,-2136.988027,51.10804,0.90874,0.0187,0.0187,0.05585,1,1,0.03336,0.0187,134.29682,0.00205,1,134.29682,1.70876698675683e-08,0.03541
ENSSHAG00000012052,-3270.755248,34.81661,0.58167,0.10026,0.10026,0.1896,1,1,0.1725,0.10026,588.1164,0.05623,1,588.1164,6.43101981580111e-26,0.22873
ENSSHAG00000012058,-1229.261462,1.99602,0.77366,0.05954,0.05954,0.16252,1,1,0.05274,0.05954,29.20203,0.01108,1,29.20203,0.00486965562335678,0.06382
ENSSHAG00000012067,-2778.743575,10.56294,0.45752,0.23696,0.23696,0.45059,1,1,0.04629,0.23696,38.69849,0.04559,1,38.69849,0.0344251730346466,0.09188
ENSSHAG00000012075,-8794.27075,3.74927,0.67744,0.05632,0.05632,0.27601,1,1,0.03308,0.05632,83.01309,0.01348,1,83.01309,5.58139590622745e-10,0.04656
ENSSHAG00000012078,-3608.307798,55.90628,0.83786,0.01451,0.01451,0.1456,1,1,0.01409,0.01451,999,0.00245,1,999,0.00415708808156018,0.01654
ENSSHAG00000012080,-1794.265913,51.25538,0.79427,0.03717,0.03717,0.17399,1,1,0.02604,0.03717,228.59741,0.0057,1,228.59741,0.00404775247424461,0.03174
ENSSHAG00000012090,-2834.912984,50.32482,0.85164,0.02581,0.02581,0.08073,1,1,0.06177,0.02581,10.90207,0.00586,1,10.90207,0.0131649925634525,0.06763
ENSSHAG00000012091,-2335.257246,20.85634,0.70628,0.011,0.011,0.20339,1,1,0.07013,0.011,554.77328,0.0202,1,554.77328,1.29958164029689e-10,0.09033
ENSSHAG00000012096,-5228.796313,50.77521,0.73508,0.03634,0.03634,0.25294,1,1,0.00891,0.03634,671.80395,0.00307,1,671.80395,2.46966649209453e-09,0.01198
ENSSHAG00000012102,-3359.045902,45.48064,0.94762,0.04683,0.04683,0,1,1,0.05238,0.04683,982.09413,0,1,982.09413,6.71735039112337e-07,0.05238
ENSSHAG00000012110,-16311.029473,20.3969,0.61349,0.07167,0.07167,0.34446,1,1,0.02693,0.07167,301.79774,0.01512,1,301.79774,1.04543795670868e-13,0.04205
ENSSHAG00000012129,-4456.927923,0.47809,0.95774,0.05038,0.05038,0.0376,1,1,0.00449,0.05038,211.68792,0.00018,1,211.68792,0.00503849115351487,0.00467
ENSSHAG00000012136,-3820.156918,1.40637,0.59218,0.08377,0.08377,0.37256,1,1,0.02164,0.08377,18.96442,0.01361,1,18.96442,0.00354271458834536,0.03525
ENSSHAG00000012154,-1978.129165,1.4706,0.95377,0.0661,0.0661,0.04216,1,1,0.0039,0.0661,636.83164,0.00017,1,636.83164,0.0245813209404673,0.00407
ENSSHAG00000012156,-6564.026529,4.02499,0.94849,0.00715,0.00715,0.03934,1,1,0.01169,0.00715,999,0.00048,1,999,6.78602387137861e-10,0.01217
ENSSHAG00000012175,-5148.85647,3.62808,0.76674,0,0,0.21825,1,1,0.01168,0,999,0.00333,1,999,0.000980808256574121,0.01501
ENSSHAG00000012188,-6078.592557,55.63427,0.82652,0.02799,0.02799,0,1,1,0.17348,0.02799,291.52598,0,1,291.52598,6.0071979425528e-42,0.17348
ENSSHAG00000012192,-3029.056521,3.76274,0.74378,0,0,0.24161,1,1,0.01103,0,998.99958,0.00358,1,998.99958,0.00431087566996611,0.01461
ENSSHAG00000012193,-6305.839761,28.50664,0.82788,0.03089,0.03089,0.16573,1,1,0.00532,0.03089,226.59874,0.00106,1,226.59874,0.0189350307651676,0.00638
ENSSHAG00000012204,-1936.436573,0.77574,0.71545,0,0,0.26934,1,1,0.01105,0,61.94319,0.00416,1,61.94319,0.00756383880992184,0.01521
ENSSHAG00000012215,-4942.865972,1.97302,0.99389,0.0109,0.0109,0,1,1,0.00611,0.0109,998.99974,0,1,998.99974,1.48084438641703e-06,0.00611
ENSSHAG00000012227,-5029.047955,3.03869,0.96471,0.07021,0.07021,0.02652,1,1,0.00853,0.07021,998.99878,0.00023,1,998.99878,8.91261769614585e-06,0.00876
ENSSHAG00000012231,-7610.005868,29.71741,0.58615,0.08052,0.08052,0.30963,1,1,0.06819,0.08052,712.01361,0.03602,1,712.01361,2.12041481081327e-18,0.10421
ENSSHAG00000012234,-2932.118487,51.16291,0.74084,0.0391,0.0391,0.18481,1,1,0.05951,0.0391,28.88605,0.01484,1,28.88605,9.30401910484061e-06,0.07435
ENSSHAG00000012235,-13375.887996,6.69512,0.65112,0.03805,0.03805,0.33467,1,1,0.00939,0.03805,998.9991,0.00482,1,998.9991,0.00152243858755139,0.01421
ENSSHAG00000012238,-5614.617103,3.26111,0.58731,0.03138,0.03138,0.32318,1,1,0.05774,0.03138,87.41583,0.03177,1,87.41583,3.67547934543705e-21,0.08951
ENSSHAG00000012244,-2719.551474,58.98245,0.62961,0.02691,0.02691,0.28228,1,1,0.06084,0.02691,568.62437,0.02728,1,568.62437,3.12361829418336e-11,0.08812
ENSSHAG00000012246,-3996.135638,4.09482,0.98166,0.1222,0.1222,0,1,1,0.01834,0.1222,676.39882,0,1,676.39882,0.000198906060676376,0.01834
ENSSHAG00000012253,-3967.73261,69.63565,0.87494,0.02067,0.02067,0.07601,1,1,0.04514,0.02067,998.99486,0.00392,1,998.99486,7.87684751881006e-08,0.04906
ENSSHAG00000012260,-2273.034319,37.22748,0.8358,0.0258,0.0258,0.05756,1,1,0.09977,0.0258,999,0.00687,1,999,1.22113108572817e-17,0.10664
ENSSHAG00000012266,-5358.884075,10.42265,0.90993,0.05968,0.05968,0.05523,1,1,0.03285,0.05968,901.70046,0.00199,1,901.70046,2.38572990696919e-20,0.03484
ENSSHAG00000012267,-5263.032608,50.72726,0.77947,0.02217,0.02217,0.20852,1,1,0.00947,0.02217,92.27373,0.00253,1,92.27373,4.24838281423727e-05,0.012
ENSSHAG00000012270,-5714.606597,44.04223,0.43401,0.01872,0.01872,0.40969,1,1,0.0804,0.01872,856.77552,0.0759,1,856.77552,1.67244194440721e-27,0.1563
ENSSHAG00000012273,-5443.576085,32.40558,0.66498,0.10431,0.10431,0.29534,1,1,0.02748,0.10431,998.98109,0.01221,1,998.98109,0.000133933011622367,0.03969
ENSSHAG00000012288,-1662.734262,13.14295,0.67263,0.10539,0.10539,0.18535,1,1,0.11134,0.10539,195.04146,0.03068,1,195.04146,2.06784799629952e-12,0.14202
ENSSHAG00000012290,-4492.007196,34.65745,0.89469,0.02984,0.02984,0,1,1,0.10531,0.02984,998.99874,0,1,998.99874,1.16430236752789e-37,0.10531
ENSSHAG00000012301,-6521.722371,39.58858,0.59556,0.04571,0.04571,0.34203,1,1,0.03964,0.04571,470.09285,0.02277,1,470.09285,5.24125174209847e-10,0.06241
ENSSHAG00000012302,-10616.98543,52.42783,0.57791,0.02857,0.02857,0.37726,1,1,0.02713,0.02857,156.89815,0.01771,1,156.89815,1.88013697863713e-12,0.04484
ENSSHAG00000012307,-1116.03021,1.3043,0.95537,0.21683,0.21683,0,1,1,0.04463,0.21683,109.87169,0,1,109.87169,1.85401708525244e-07,0.04463
ENSSHAG00000012309,-5919.31933,2.31279,0.83512,0.12231,0.12231,0.10149,1,1,0.05652,0.12231,78.85215,0.00687,1,78.85215,1.65585155810879e-23,0.06339
ENSSHAG00000012315,-4110.161004,20.62772,0.99026,0.05702,0.05702,0,1,1,0.00974,0.05702,517.73519,0,1,517.73519,9.0185972564202e-05,0.00974
ENSSHAG00000012320,-4216.644823,22.64746,0.92932,0.04678,0.04678,0,1,1,0.07068,0.04678,227.26645,0,1,227.26645,7.54534466979482e-20,0.07068
ENSSHAG00000012339,-8308.988914,0.91142,0.60418,0.02484,0.02484,0.36973,1,1,0.01618,0.02484,57.69498,0.0099,1,57.69498,2.2098561299811e-13,0.02608
ENSSHAG00000012347,-5591.885861,2.97071,0.86925,0,0,0.11751,1,1,0.01167,0,998.99926,0.00158,1,998.99926,3.91216104394739e-09,0.01325
ENSSHAG00000012351,-3207.463365,3.28446,0.90834,0.02508,0.02508,0.05595,1,1,0.03364,0.02508,78.34545,0.00207,1,78.34545,4.34840046373181e-08,0.03571
ENSSHAG00000012364,-5174.332585,0.85898,0.64665,0.04871,0.04871,0.33623,1,1,0.01127,0.04871,22.89078,0.00586,1,22.89078,0.00388440653227727,0.01713
ENSSHAG00000012375,-2738.990603,50.00358,0.97484,0.02332,0.02332,0,1,1,0.02516,0.02332,195.04118,0,1,195.04118,1.23792467621177e-05,0.02516
ENSSHAG00000012378,-5439.654476,53.33995,0.82476,0.02576,0.02576,0.10852,1,1,0.05896,0.02576,273.71616,0.00776,1,273.71616,2.81195312188291e-05,0.06672
ENSSHAG00000012385,-2892.606541,12.47365,0.73626,0.03154,0.03154,0.22328,1,1,0.03104,0.03154,999,0.00941,1,999,1.3284283721714e-06,0.04045
ENSSHAG00000012387,-25780.527509,4.65067,0.82882,0.0082,0.0082,0.16056,1,1,0.0089,0.0082,999,0.00172,1,999,1.63577404954018e-14,0.01062
ENSSHAG00000012388,-3379.137171,1.55689,0.5414,0.00147,0.00147,0.4296,1,1,0.01617,0.00147,37.42194,0.01283,1,37.42194,0.00148341203556348,0.029
ENSSHAG00000012400,-2881.538378,7.06618,0.87263,0.04097,0.04097,0.08367,1,1,0.03987,0.04097,380.26372,0.00382,1,380.26372,1.6975714942349e-10,0.04369
ENSSHAG00000012403,-3141.358308,8.83495,0.85094,0,0,0.11506,1,1,0.02994,0,998.99957,0.00405,1,998.99957,3.25109243959762e-11,0.03399
ENSSHAG00000012405,-3131.461299,17.43485,0.98003,0.0721,0.0721,0,1,1,0.01997,0.0721,711.17856,0,1,711.17856,0.000195716259931144,0.01997
ENSSHAG00000012412,-5847.23926,31.63092,0.74925,0.05161,0.05161,0.18024,1,1,0.05684,0.05161,69.29883,0.01367,1,69.29883,2.05266432493699e-13,0.07051
ENSSHAG00000012414,-33985.358151,45.39682,0.43504,0.08058,0.08058,0.42131,1,1,0.07297,0.08058,892.48385,0.07067,1,892.48385,4.37990717310117e-132,0.14364
ENSSHAG00000012422,-7693.601573,0.9823,0.94352,0.01097,0.01097,0.04695,1,1,0.00908,0.01097,117.65677,0.00045,1,117.65677,9.80594911569996e-11,0.00953
ENSSHAG00000012423,-7725.697532,4.84177,0.84904,0.08762,0.08762,0.1356,1,1,0.01324,0.08762,998.99879,0.00211,1,998.99879,8.78842219963879e-08,0.01535
ENSSHAG00000012430,-10067.785564,23.58683,0.87307,0.06111,0.06111,0.08286,1,1,0.04025,0.06111,535.27387,0.00382,1,535.27387,3.84533053622695e-23,0.04407
ENSSHAG00000012447,-7086.937583,23.98179,0.9586,0.03259,0.03259,0.01173,1,1,0.02931,0.03259,587.06602,0.00036,1,587.06602,1.99191360061133e-33,0.02967
ENSSHAG00000012471,-9642.591685,15.07158,0.74514,0.05541,0.05541,0.24483,1,1,0.00755,0.05541,21.5313,0.00248,1,21.5313,0.026405316872612,0.01003
ENSSHAG00000012472,-3800.668219,2.96145,0.54137,0.01268,0.01268,0.35075,1,1,0.06546,0.01268,43.03355,0.04241,1,43.03355,3.56379668785219e-13,0.10787
ENSSHAG00000012473,-8343.811016,0.32071,0.99373,0.02678,0.02678,0.00445,1,1,0.00181,0.02678,13.91917,1e-05,1,13.91917,0.0209039368895321,0.00182
ENSSHAG00000012474,-5032.179701,71.0851,0.7676,0.05297,0.05297,0.06572,1,1,0.15354,0.05297,266.34436,0.01315,1,266.34436,1.95301200105172e-11,0.16669
ENSSHAG00000012484,-2849.217148,50.77837,0.82595,0.02297,0.02297,0.12628,1,1,0.04143,0.02297,90.03731,0.00633,1,90.03731,1.06832503505308e-14,0.04776
ENSSHAG00000012499,-2294.788267,2.70366,0.80692,0.1055,0.1055,0.10194,1,1,0.08091,0.1055,108.0256,0.01022,1,108.0256,1.07478574294195e-11,0.09113
ENSSHAG00000012505,-3263.505152,12.74534,0.74208,0,0,0.1819,1,1,0.06106,0,998.99934,0.01497,1,998.99934,2.55252538049348e-19,0.07603
ENSSHAG00000012510,-2414.146749,0.77711,0.95188,0.04811,0.04811,0,1,1,0.04812,0.04811,43.70263,0,1,43.70263,3.6250858731397e-05,0.04812
ENSSHAG00000012523,-1686.028914,15.50607,0.86238,0.0557,0.0557,0,1,1,0.13762,0.0557,19.92069,0,1,19.92069,8.66544573537449e-10,0.13762
ENSSHAG00000012527,-2413.013277,45.42309,0.70276,0.06432,0.06432,0.03809,1,1,0.24582,0.06432,72.56329,0.01332,1,72.56329,5.3040968845461e-09,0.25914
ENSSHAG00000012541,-2437.678545,50.24351,0.98115,0.02002,0.02002,0,1,1,0.01885,0.02002,58.98195,0,1,58.98195,0.00149030567933346,0.01885
ENSSHAG00000012542,-5146.891887,5.94692,0.88281,0.11383,0.11383,0.0872,1,1,0.02729,0.11383,999,0.0027,1,999,6.03068447159397e-24,0.02999
ENSSHAG00000012544,-2127.596876,1.19394,0.97287,0.03013,0.03013,0,1,1,0.02713,0.03013,315.23815,0,1,315.23815,1.5811130442305e-10,0.02713
ENSSHAG00000012555,-2767.244031,1.32679,0.81329,0.09531,0.09531,0.17091,1,1,0.01306,0.09531,187.46871,0.00274,1,187.46871,0.000404125438729583,0.0158
ENSSHAG00000012568,-3168.743643,1.50978,0.97874,0.0103,0.0103,0.01909,1,1,0.00213,0.0103,999,4e-05,1,999,0.0181127918630388,0.00217
ENSSHAG00000012572,-17609.319436,0.79253,0.76048,0.07321,0.07321,0.23505,1,1,0.00341,0.07321,49.19803,0.00105,1,49.19803,0.00585528701014763,0.00446
ENSSHAG00000012580,-1055.380472,4.49142,0.92408,0.11936,0.11936,0,1,1,0.07592,0.11936,999,0,1,999,2.1931183602056e-16,0.07592
ENSSHAG00000012584,-3520.651241,58.6288,0.88181,0.08022,0.08022,0.09714,1,1,0.01896,0.08022,998.98365,0.00209,1,998.98365,2.51294286747546e-08,0.02105
ENSSHAG00000012602,-3520.764411,1.02127,0.96103,0,0,0.00478,1,1,0.03402,0,138.10016,0.00017,1,138.10016,1.27174073358172e-14,0.03419
ENSSHAG00000012614,-2170.370911,0.79213,0.94929,0.02308,0.02308,0,1,1,0.05071,0.02308,302.14555,0,1,302.14555,1.07833468570877e-17,0.05071
ENSSHAG00000012618,-1054.9178,5.94053,0.94234,0.01205,0.01205,0.02924,1,1,0.02756,0.01205,660.25333,0.00086,1,660.25333,8.27027033029213e-05,0.02842
ENSSHAG00000012619,-3269.316748,3.38912,0.94142,0.06897,0.06897,0,1,1,0.05858,0.06897,227.73795,0,1,227.73795,4.66596628916919e-23,0.05858
ENSSHAG00000012637,-2979.523275,2.68813,0.6963,0.08949,0.08949,0.23913,1,1,0.04806,0.08949,51.41701,0.01651,1,51.41701,7.20960110225033e-06,0.06457
ENSSHAG00000012640,-2654.701489,54.54736,0.80323,0.01853,0.01853,0.17033,1,1,0.02182,0.01853,999,0.00463,1,999,5.16952814778988e-08,0.02645
ENSSHAG00000012661,-5120.87711,2.05645,0.83653,0.02477,0.02477,0.09877,1,1,0.05787,0.02477,59.85078,0.00683,1,59.85078,5.29261129306896e-11,0.0647
ENSSHAG00000012666,-11963.070924,45.51143,0.56145,0.03683,0.03683,0.26743,1,1,0.11591,0.03683,748.41023,0.05521,1,748.41023,5.26784559058814e-61,0.17112
ENSSHAG00000012667,-14365.375576,25.98422,0.7589,0.08201,0.08201,0.2165,1,1,0.01914,0.08201,551.36284,0.00546,1,551.36284,2.06625371215042e-07,0.0246
ENSSHAG00000012669,-5315.417366,16.48223,0.58986,0.05631,0.05631,0.38023,1,1,0.01819,0.05631,550.04804,0.01172,1,550.04804,1.9210689716268e-10,0.02991
ENSSHAG00000012686,-8232.899828,37.67809,0.85771,0.01956,0.01956,0.13838,1,1,0.00336,0.01956,110.41377,0.00054,1,110.41377,0.0259461957818134,0.0039
ENSSHAG00000012703,-5818.065868,3.9052,0.85621,0.02658,0.02658,0.11928,1,1,0.02152,0.02658,897.80142,0.003,1,897.80142,2.74363735605544e-21,0.02452
ENSSHAG00000012706,-4207.764539,30.39235,0.59519,0.0454,0.0454,0.30497,1,1,0.06602,0.0454,112.85854,0.03383,1,112.85854,3.49490178504435e-07,0.09985
ENSSHAG00000012720,-2717.378709,3.52846,0.98882,0.04851,0.04851,0,1,1,0.01118,0.04851,998.99997,0,1,998.99997,0.034120224431134,0.01118
ENSSHAG00000012728,-2903.730664,5.27689,0.37279,0.12337,0.12337,0.50195,1,1,0.05338,0.12337,52.44018,0.07187,1,52.44018,2.99177962286462e-07,0.12525
ENSSHAG00000012730,-3857.726276,16.17348,0.54551,0.05244,0.05244,0.32291,1,1,0.08265,0.05244,11.48792,0.04893,1,11.48792,8.50740700224093e-06,0.13158
ENSSHAG00000012733,-4947.997093,8.28272,0.87372,0.08432,0.08432,0.08079,1,1,0.04164,0.08432,999,0.00385,1,999,1.06484846071951e-21,0.04549
ENSSHAG00000012735,-4061.486465,1.08437,0.73548,0.29494,0.29494,0.25048,1,1,0.01047,0.29494,107.4926,0.00357,1,107.4926,0.000611505584776872,0.01404
ENSSHAG00000012742,-8568.27777,9.27184,0.84786,0.01819,0.01819,0.12656,1,1,0.02226,0.01819,999,0.00332,1,999,1.08482600991072e-12,0.02558
ENSSHAG00000012763,-7948.016891,25.08642,0.86477,0.03873,0.03873,0.09878,1,1,0.03272,0.03873,999,0.00374,1,999,3.94187842181766e-16,0.03646
ENSSHAG00000012765,-4707.216402,42.42508,0.51753,0.09619,0.09619,0.41326,1,1,0.03848,0.09619,980.65003,0.03073,1,980.65003,4.48524768960437e-11,0.06921
ENSSHAG00000012790,-1486.467242,11.87277,0.81128,0,0,0.12261,1,1,0.05743,0,308.06133,0.00868,1,308.06133,0.000797596569733733,0.06611
ENSSHAG00000012791,-8778.595291,25.2957,0.81791,7e-04,7e-04,0.09137,1,1,0.08161,7e-04,908.88744,0.00912,1,908.88744,7.72244703842673e-48,0.09073
ENSSHAG00000012792,-2264.931082,47.1949,0.96739,0.0178,0.0178,0,1,1,0.03261,0.0178,999,0,1,999,4.77772030079809e-08,0.03261
ENSSHAG00000012800,-4679.552549,21.75891,0.60053,0.08056,0.08056,0.20292,1,1,0.14691,0.08056,51.09618,0.04964,1,51.09618,6.3042076674341e-10,0.19655
ENSSHAG00000012808,-2347.982884,7.12891,0.72449,0.09298,0.09298,0.25641,1,1,0.01411,0.09298,998.99595,0.00499,1,998.99595,0.0439539691057346,0.0191
ENSSHAG00000012816,-16033.686129,20.8498,0.81539,0.02738,0.02738,0.0818,1,1,0.09344,0.02738,634.58758,0.00937,1,634.58758,2.45077988480913e-111,0.10281
ENSSHAG00000012818,-7900.84407,12.31637,0.85926,0.10918,0.10918,0.13141,1,1,0.0081,0.10918,998.99923,0.00124,1,998.99923,7.57046327897882e-06,0.00934
ENSSHAG00000012822,-4217.461336,12.8584,0.5211,0.11115,0.11115,0.35669,1,1,0.07255,0.11115,33.9917,0.04966,1,33.9917,1.72040035560997e-06,0.12221
ENSSHAG00000012828,-7024.971769,4.89119,0.96853,0.03485,0.03485,0,1,1,0.03147,0.03485,573.08731,0,1,573.08731,8.64713315033928e-16,0.03147
ENSSHAG00000012829,-4587.917371,18.75363,0.84838,0.07137,0.07137,0.12454,1,1,0.02361,0.07137,309.74455,0.00347,1,309.74455,0.00209397722230067,0.02708
ENSSHAG00000012833,-9436.510034,53.15731,0.61499,0.01413,0.01413,0.297,1,1,0.05935,0.01413,120.27089,0.02866,1,120.27089,1.1063166523917e-38,0.08801
ENSSHAG00000012834,-4435.602056,51.0562,0.75747,0.02564,0.02564,0.23467,1,1,0.006,0.02564,376.07194,0.00186,1,376.07194,0.000485256986331252,0.00786
ENSSHAG00000012847,-1348.218312,1.75511,0.736,0.02983,0.02983,0,1,1,0.264,0.02983,20.36322,0,1,20.36322,6.28963559854898e-09,0.264
ENSSHAG00000012858,-1317.400085,59.43985,0.94343,0.02057,0.02057,0,1,1,0.05657,0.02057,999,0,1,999,2.25947286089955e-12,0.05657
ENSSHAG00000012860,-3014.452064,64.72037,0.77761,0.02715,0.02715,0.14044,1,1,0.06942,0.02715,816.35908,0.01254,1,816.35908,2.21983483307605e-10,0.08196
ENSSHAG00000012868,-2083.386224,47.43772,0.69837,0.02007,0.02007,0.18816,1,1,0.08938,0.02007,903.71074,0.02408,1,903.71074,3.47216023853405e-11,0.11346
ENSSHAG00000012878,-5675.623717,20.57955,0.76648,0.07197,0.07197,0.21254,1,1,0.01643,0.07197,14.29054,0.00456,1,14.29054,0.0338089621421541,0.02099
ENSSHAG00000012883,-2296.973948,12.55658,0.83203,0.00209,0.00209,0.07941,1,1,0.08085,0.00209,436.81942,0.00772,1,436.81942,7.56086290279187e-21,0.08857
ENSSHAG00000012891,-16902.149439,40.81602,0.66195,0.01097,0.01097,0.20434,1,1,0.10217,0.01097,999,0.03154,1,999,7.72400966707472e-109,0.13371
ENSSHAG00000012900,-4126.962368,44.1277,0.84397,0.03404,0.03404,0,1,1,0.15603,0.03404,557.339,0,1,557.339,7.56500486232076e-37,0.15603
ENSSHAG00000012923,-4573.896669,1.0337,0.89768,0.03128,0.03128,0.08365,1,1,0.01708,0.03128,46.52274,0.00159,1,46.52274,8.07697717505203e-07,0.01867
ENSSHAG00000012940,-3192.891623,0.61322,0.9205,0,0,0.05705,1,1,0.02113,0,124.36691,0.00131,1,124.36691,2.42554091556231e-13,0.02244
ENSSHAG00000012941,-3566.085323,1.18132,0.99007,0.02333,0.02333,0.00797,1,1,0.00194,0.02333,998.99996,2e-05,1,998.99996,0.0411055318628469,0.00196
ENSSHAG00000012945,-4372.146023,26.96249,0.73122,0.06359,0.06359,0.14593,1,1,0.10241,0.06359,167.81423,0.02044,1,167.81423,6.03828488476283e-08,0.12285
ENSSHAG00000012948,-1086.701475,76.38972,0.79565,0.0214,0.0214,0.14573,1,1,0.04955,0.0214,999,0.00908,1,999,0.0028658394955387,0.05863
ENSSHAG00000012951,-5295.309899,50.82929,0.42508,0.03832,0.03832,0.19914,1,1,0.25589,0.03832,204.87416,0.11988,1,204.87416,5.72769901612427e-26,0.37577
ENSSHAG00000012961,-2692.058204,10.62767,0.94479,0.08128,0.08128,0,1,1,0.05521,0.08128,588.22079,0,1,588.22079,6.02930842686587e-10,0.05521
ENSSHAG00000012970,-6111.295047,50.76201,0.92196,0.02586,0.02586,0.0523,1,1,0.02436,0.02586,271.83318,0.00138,1,271.83318,2.31072092174227e-29,0.02574
ENSSHAG00000012984,-3070.040145,50.45891,0.91189,0.01787,0.01787,0.08101,1,1,0.00652,0.01787,999,0.00058,1,999,0.00553740901444137,0.0071
ENSSHAG00000013012,-2610.936474,14.67033,0.54364,0.12696,0.12696,0.40111,1,1,0.03179,0.12696,999,0.02346,1,999,4.46302979265559e-10,0.05525
ENSSHAG00000013013,-17665.019521,17.76743,0.71977,0.09109,0.09109,0.26667,1,1,0.00989,0.09109,825.03299,0.00367,1,825.03299,3.61471304816682e-07,0.01356
ENSSHAG00000013015,-3165.559498,2.43485,0.79573,0.13242,0.13242,0.19339,1,1,0.00876,0.13242,998.99962,0.00213,1,998.99962,0.000182033607915686,0.01089
ENSSHAG00000013030,-6798.114115,11.06615,0.53878,0.12171,0.12171,0.42261,1,1,0.02164,0.12171,999,0.01697,1,999,2.28780724733538e-13,0.03861
ENSSHAG00000013047,-4646.630273,1.30384,0.77155,0.04878,0.04878,0.20829,1,1,0.01587,0.04878,15.50251,0.00429,1,15.50251,0.00766917680378518,0.02016
ENSSHAG00000013049,-2988.315498,0.57023,0.90795,0.05604,0.05604,0.07709,1,1,0.01379,0.05604,36.16489,0.00117,1,36.16489,0.000287805109530077,0.01496
ENSSHAG00000013055,-11205.051299,2.96515,0.61512,0.00147,0.00147,0.37362,1,1,0.00701,0.00147,999,0.00426,1,999,4.48469296411982e-09,0.01127
ENSSHAG00000013061,-1515.978308,22.25918,0.73166,0,0,0.14775,1,1,0.10033,0,999,0.02026,1,999,5.29586133946388e-10,0.12059
ENSSHAG00000013066,-3229.500491,12.77026,0.53887,0.11106,0.11106,0.43658,1,1,0.01356,0.11106,30.93198,0.01098,1,30.93198,0.00179491419022222,0.02454
ENSSHAG00000013079,-10751.105672,58.95065,0.84544,0.01382,0.01382,0.10044,1,1,0.04838,0.01382,641.92499,0.00575,1,641.92499,2.77337045602365e-43,0.05413
ENSSHAG00000013085,-5050.375093,5.03798,0.85083,0.07202,0.07202,0.0356,1,1,0.10901,0.07202,119.60455,0.00456,1,119.60455,3.86193594066073e-29,0.11357
ENSSHAG00000013094,-15003.063574,3.94649,0.56568,0.09215,0.09215,0.42746,1,1,0.0039,0.09215,998.9994,0.00295,1,998.9994,0.0201427874126958,0.00685
ENSSHAG00000013108,-2110.676044,25.13147,0.97451,0.05016,0.05016,0,1,1,0.02549,0.05016,148.02038,0,1,148.02038,5.18302174869165e-08,0.02549
ENSSHAG00000013109,-17357.256361,6.80562,0.88582,0.02978,0.02978,0.10461,1,1,0.00856,0.02978,999,0.00101,1,999,1.28632940676965e-09,0.00957
ENSSHAG00000013116,-6174.396561,100.34319,0.57651,0.03541,0.03541,0.06376,1,1,0.32391,0.03541,494.93743,0.03582,1,494.93743,5.1856809896543e-48,0.35973
ENSSHAG00000013123,-3755.653629,2.45563,0.87265,0.06208,0.06208,0.03801,1,1,0.08562,0.06208,53.86526,0.00373,1,53.86526,5.78286259180151e-17,0.08935
ENSSHAG00000013128,-1557.709301,23.95123,0.93402,0.09044,0.09044,0,1,1,0.06598,0.09044,471.05918,0,1,471.05918,7.85627117537532e-08,0.06598
