gene	description	total	composite.snps.afchange.top.genes.200000bp	composite.snps.timeseries.top.genes.200000bp
ENSSHAG00000011231	2	TBC1 domain family, member 5 [Source:HGNC Symbol;Acc:HGNC:19166]	1	1
ENSSHAG00000011235	2	chromosome 7 open reading frame 43 [Source:HGNC Symbol;Acc:HGNC:25604]	1	1
ENSSHAG00000001407	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3VEH7]	1	1
ENSSHAG00000014177	2	potassium channel tetramerization domain containing 17 [Source:HGNC Symbol;Acc:HGNC:25705]	1	1
ENSSHAG00000001402	2	erythrocyte membrane protein band 4.1 like 4A [Source:HGNC Symbol;Acc:HGNC:13278]	1	1
ENSSHAG00000005831	1	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3VU45]	0	1
ENSSHAG00000011411	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3WD40]	1	1
ENSSHAG00000008672	2	musashi RNA-binding protein 2 [Source:HGNC Symbol;Acc:HGNC:18585]	1	1
ENSSHAG00000008670	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3W3L9]	1	1
ENSSHAG00000008671	2	chromosome 1 open reading frame 174 [Source:HGNC Symbol;Acc:HGNC:27915]	1	1
ENSSHAG00000008676	2	solute carrier family 4 (sodium bicarbonate cotransporter), member 5 [Source:HGNC Symbol;Acc:HGNC:18168]	1	1
ENSSHAG00000011412	2	major facilitator superfamily domain containing 10 [Source:HGNC Symbol;Acc:HGNC:16894]	1	1
ENSSHAG00000008674	2	GRB10 interacting GYF protein 1 [Source:HGNC Symbol;Acc:HGNC:9126]	1	1
ENSSHAG00000008675	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3W3M6]	1	1
ENSSHAG00000008678	2	Rab9 effector protein with kelch motifs [Source:HGNC Symbol;Acc:HGNC:16896]	1	1
ENSSHAG00000008679	2	protein phosphatase, Mg2+/Mn2+ dependent, 1F [Source:HGNC Symbol;Acc:HGNC:19388]	1	1
ENSSHAG00000013879	2	phosphatidylinositol glycan anchor biosynthesis, class S [Source:HGNC Symbol;Acc:HGNC:14937]	1	1
ENSSHAG00000010278	2	BCL2-like 11 (apoptosis facilitator) [Source:HGNC Symbol;Acc:HGNC:994]	1	1
ENSSHAG00000010276	2	ATP/GTP binding protein 1 [Source:HGNC Symbol;Acc:HGNC:17258]	1	1
ENSSHAG00000015789	2	factor interacting with PAPOLA and CPSF1 [Source:HGNC Symbol;Acc:HGNC:19124]	1	1
ENSSHAG00000008203	2		1	1
ENSSHAG00000016915	2	shroom family member 2 [Source:HGNC Symbol;Acc:HGNC:630]	1	1
ENSSHAG00000016916	2	peptidoglycan recognition protein 1 [Source:HGNC Symbol;Acc:HGNC:8904]	1	1
ENSSHAG00000008200	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3W223]	1	1
ENSSHAG00000005366	2	ATPase, Na+/K+ transporting, beta 1 polypeptide [Source:HGNC Symbol;Acc:HGNC:804]	1	1
ENSSHAG00000005365	2	NIMA-related kinase 4 [Source:HGNC Symbol;Acc:HGNC:11399]	1	1
ENSSHAG00000007351	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3VZ82]	1	1
ENSSHAG00000010541	2	titin [Source:HGNC Symbol;Acc:HGNC:12403]	1	1
ENSSHAG00000010540	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3WA47]	1	1
ENSSHAG00000010543	2	eukaryotic translation initiation factor 2B, subunit 3 gamma, 58kDa [Source:HGNC Symbol;Acc:HGNC:3259]	1	1
ENSSHAG00000010542	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3WA51]	1	1
ENSSHAG00000010545	2	family with sequence similarity 57, member B [Source:HGNC Symbol;Acc:HGNC:25295]	1	1
ENSSHAG00000007352	2	dihydropyrimidinase-like 4 [Source:HGNC Symbol;Acc:HGNC:3016]	1	1
ENSSHAG00000010546	2	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:10870]	1	1
ENSSHAG00000007421	2	chromosome 11 open reading frame 96 [Source:HGNC Symbol;Acc:HGNC:38675]	1	1
ENSSHAG00000010271	1	transforming growth factor, alpha [Source:HGNC Symbol;Acc:HGNC:11765]	0	1
ENSSHAG00000018770	2		1	1
ENSSHAG00000018776	1	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3X3D8]	0	1
ENSSHAG00000018777	2	suppressor of fused homolog (Drosophila) [Source:HGNC Symbol;Acc:HGNC:16466]	1	1
ENSSHAG00000000435	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3VBD2]	1	1
ENSSHAG00000012213	2	ADAM metallopeptidase domain 8 [Source:HGNC Symbol;Acc:HGNC:215]	1	1
ENSSHAG00000012211	2	poliovirus receptor-related 3 [Source:HGNC Symbol;Acc:HGNC:17664]	1	1
ENSSHAG00000012210	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3WFT4]	1	1
ENSSHAG00000006859	2	tissue specific transplantation antigen P35B [Source:HGNC Symbol;Acc:HGNC:12390]	1	1
ENSSHAG00000005094	2	selenocysteine lyase [Source:HGNC Symbol;Acc:HGNC:18161]	1	1
ENSSHAG00000005096	1	APOBEC1 complementation factor [Source:HGNC Symbol;Acc:HGNC:24086]	0	1
ENSSHAG00000018518	1	SNF related kinase [Source:HGNC Symbol;Acc:HGNC:30598]	0	1
ENSSHAG00000015079	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3WQQ3]	1	1
ENSSHAG00000015077	2	SHQ1, H/ACA ribonucleoprotein assembly factor [Source:HGNC Symbol;Acc:HGNC:25543]	1	1
ENSSHAG00000015074	1	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3WQP7]	0	1
ENSSHAG00000018512	1	IQ motif containing K [Source:HGNC Symbol;Acc:HGNC:28556]	0	1
ENSSHAG00000018513	2	zinc finger protein 207 [Source:HGNC Symbol;Acc:HGNC:12998]	1	1
ENSSHAG00000018510	2	solute carrier family 38, member 3 [Source:HGNC Symbol;Acc:HGNC:18044]	1	1
ENSSHAG00000015071	1	flotillin 2 [Source:HGNC Symbol;Acc:HGNC:3758]	0	1
ENSSHAG00000011890	2	hedgehog interacting protein [Source:HGNC Symbol;Acc:HGNC:14866]	1	1
ENSSHAG00000005898	2	coiled-coil domain containing 43 [Source:HGNC Symbol;Acc:HGNC:26472]	1	1
ENSSHAG00000005895	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3VUC8]	1	1
ENSSHAG00000005897	2	solute carrier family 35, member G2 [Source:HGNC Symbol;Acc:HGNC:28480]	1	1
ENSSHAG00000005896	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3VUC9]	1	1
ENSSHAG00000005893	2	ubinuclein 1 [Source:HGNC Symbol;Acc:HGNC:12506]	1	1
ENSSHAG00000005892	2	H2A histone family, member Z [Source:HGNC Symbol;Acc:HGNC:4741]	1	1
ENSSHAG00000002552	1	serine/arginine-rich splicing factor 1 [Source:HGNC Symbol;Acc:HGNC:10780]	0	1
ENSSHAG00000009943	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3W815]	1	1
ENSSHAG00000009942	2	CD6 molecule [Source:HGNC Symbol;Acc:HGNC:1691]	1	1
ENSSHAG00000004940	1	fetuin B [Source:HGNC Symbol;Acc:HGNC:3658]	0	1
ENSSHAG00000004941	2	mitogen-activated protein kinase kinase kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:6863]	1	1
ENSSHAG00000004942	2		1	1
ENSSHAG00000004944	2	Rho GTPase activating protein 24 [Source:HGNC Symbol;Acc:HGNC:25361]	1	1
ENSSHAG00000004945	2	deoxythymidylate kinase (thymidylate kinase) [Source:HGNC Symbol;Acc:HGNC:3061]	1	1
ENSSHAG00000004946	2	glutamate-cysteine ligase, modifier subunit [Source:HGNC Symbol;Acc:HGNC:4312]	1	1
ENSSHAG00000004947	2	thrombospondin 2 [Source:HGNC Symbol;Acc:HGNC:11786]	1	1
ENSSHAG00000004949	2	RASD family, member 2 [Source:HGNC Symbol;Acc:HGNC:18229]	1	1
ENSSHAG00000011897	2	transmembrane protein 138 [Source:HGNC Symbol;Acc:HGNC:26944]	1	1
ENSSHAG00000002327	2	aprataxin and PNKP like factor [Source:HGNC Symbol;Acc:HGNC:28724]	1	1
ENSSHAG00000007949	2	centrosomal protein 104kDa [Source:HGNC Symbol;Acc:HGNC:24866]	1	1
ENSSHAG00000007948	2	fibulin 1 [Source:HGNC Symbol;Acc:HGNC:3600]	1	1
ENSSHAG00000002320	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3VHG8]	1	1
ENSSHAG00000006635	2	cleavage and polyadenylation specific factor 6, 68kDa [Source:HGNC Symbol;Acc:HGNC:13871]	1	1
ENSSHAG00000007945	2	flotillin 1 [Source:HGNC Symbol;Acc:HGNC:3757]	1	1
ENSSHAG00000013897	2	leucine rich repeat containing 55 [Source:HGNC Symbol;Acc:HGNC:32324]	1	1
ENSSHAG00000013894	2	phosphatidylinositol-4-phosphate 5-kinase, type I, alpha [Source:HGNC Symbol;Acc:HGNC:8994]	1	1
ENSSHAG00000013895	2	family with sequence similarity 162, member A [Source:HGNC Symbol;Acc:HGNC:17865]	1	1
ENSSHAG00000013892	2	SH3-domain kinase binding protein 1 [Source:HGNC Symbol;Acc:HGNC:13867]	1	1
ENSSHAG00000007940	2	armadillo repeat containing 3 [Source:HGNC Symbol;Acc:HGNC:30964]	1	1
ENSSHAG00000007943	2	bolA family member 3 [Source:HGNC Symbol;Acc:HGNC:24415]	1	1
ENSSHAG00000007800	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3W0Q4]	1	1
ENSSHAG00000007801	2	cut-like homeobox 1 [Source:HGNC Symbol;Acc:HGNC:2557]	1	1
ENSSHAG00000011430	2	chromosome 3 open reading frame 49 [Source:HGNC Symbol;Acc:HGNC:25190]	1	1
ENSSHAG00000007803	2	deleted in malignant brain tumors 1 [Source:HGNC Symbol;Acc:HGNC:2926]	1	1
ENSSHAG00000007805	2	3-phosphoinositide dependent protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:8816]	1	1
ENSSHAG00000007806	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3W0R3]	1	1
ENSSHAG00000018609	2	F-box protein 3 [Source:HGNC Symbol;Acc:HGNC:13582]	1	1
ENSSHAG00000003403	2	casein kinase 2, alpha prime polypeptide [Source:HGNC Symbol;Acc:HGNC:2459]	1	1
ENSSHAG00000007725	2	kelch-like family member 15 [Source:HGNC Symbol;Acc:HGNC:29347]	1	1
ENSSHAG00000011942	2	proteasome (prosome, macropain) inhibitor subunit 1 (PI31) [Source:HGNC Symbol;Acc:HGNC:9571]	1	1
ENSSHAG00000011797	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3WEE1]	1	1
ENSSHAG00000011824	2	calcium channel, voltage-dependent, gamma subunit 3 [Source:HGNC Symbol;Acc:HGNC:1407]	1	1
ENSSHAG00000011795	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3WED9]	1	1
ENSSHAG00000011826	2	cytochrome P450, family 24, subfamily A, polypeptide 1 [Source:HGNC Symbol;Acc:HGNC:2602]	1	1
ENSSHAG00000011821	2	junctional sarcoplasmic reticulum protein 1 [Source:HGNC Symbol;Acc:HGNC:24963]	1	1
ENSSHAG00000011820	1	lysine (K)-specific demethylase 3B [Source:HGNC Symbol;Acc:HGNC:1337]	0	1
ENSSHAG00000011823	2	pleckstrin homology-like domain, family B, member 1 [Source:HGNC Symbol;Acc:HGNC:23697]	1	1
ENSSHAG00000011790	1	Rho family GTPase 2 [Source:HGNC Symbol;Acc:HGNC:18315]	0	1
ENSSHAG00000011828	2	CCR4-NOT transcription complex, subunit 7 [Source:HGNC Symbol;Acc:HGNC:14101]	1	1
ENSSHAG00000011799	2	lymphocyte antigen 86 [Source:HGNC Symbol;Acc:HGNC:16837]	1	1
ENSSHAG00000007892	2	tubulin, beta class I [Source:HGNC Symbol;Acc:HGNC:20778]	1	1
ENSSHAG00000015652	2	adenosine deaminase, RNA-specific, B2 (non-functional) [Source:HGNC Symbol;Acc:HGNC:227]	1	1
ENSSHAG00000004365	2	RGD motif, leucine rich repeats, tropomodulin domain and proline-rich containing [Source:HGNC Symbol;Acc:HGNC:27089]	1	1
ENSSHAG00000004366	2	catenin (cadherin-associated protein), alpha 1, 102kDa [Source:HGNC Symbol;Acc:HGNC:2509]	1	1
ENSSHAG00000015303	2	family with sequence similarity 58, member A [Source:HGNC Symbol;Acc:HGNC:28434]	1	1
ENSSHAG00000004361	2	basic leucine zipper and W2 domains 2 [Source:HGNC Symbol;Acc:HGNC:18808]	1	1
ENSSHAG00000003324	2	solute carrier family 38, member 11 [Source:HGNC Symbol;Acc:HGNC:26836]	1	1
ENSSHAG00000003326	2	NADH dehydrogenase (ubiquinone) complex I, assembly factor 6 [Source:HGNC Symbol;Acc:HGNC:28625]	1	1
ENSSHAG00000003321	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3VKR8]	1	1
ENSSHAG00000003320	1	alpha 1,4-galactosyltransferase [Source:HGNC Symbol;Acc:HGNC:18149]	0	1
ENSSHAG00000003322	2	N-sulfoglucosamine sulfohydrolase [Source:HGNC Symbol;Acc:HGNC:10818]	1	1
ENSSHAG00000015307	2	cancer susceptibility candidate 5 [Source:HGNC Symbol;Acc:HGNC:24054]	1	1
ENSSHAG00000003328	2	twist family bHLH transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:20670]	1	1
ENSSHAG00000014679	2	G protein-coupled receptor 12 [Source:HGNC Symbol;Acc:HGNC:4466]	1	1
ENSSHAG00000014676	2	2'-5'-oligoadenylate synthetase-like [Source:HGNC Symbol;Acc:HGNC:8090]	1	1
ENSSHAG00000014674	2	WD repeat domain 6 [Source:HGNC Symbol;Acc:HGNC:12758]	1	1
ENSSHAG00000014673	2	calcium modulating ligand [Source:HGNC Symbol;Acc:HGNC:1471]	1	1
ENSSHAG00000002814	2	transmembrane protein 44 [Source:HGNC Symbol;Acc:HGNC:25120]	1	1
ENSSHAG00000002815	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3VJ33]	1	1
ENSSHAG00000008440	2	lipocalin 2 [Source:HGNC Symbol;Acc:HGNC:6526]	1	1
ENSSHAG00000008443	2	RAB42, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:28702]	1	1
ENSSHAG00000013368	2	Rap guanine nucleotide exchange factor (GEF) 5 [Source:HGNC Symbol;Acc:HGNC:16862]	1	1
ENSSHAG00000008445	2	mahogunin ring finger 1, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:20254]	1	1
ENSSHAG00000002819	2	annexin A11 [Source:HGNC Symbol;Acc:HGNC:535]	1	1
ENSSHAG00000000673	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3VC50]	1	1
ENSSHAG00000011946	2	membrane-associated ring finger (C3HC4) 11 [Source:HGNC Symbol;Acc:HGNC:33609]	1	1
ENSSHAG00000005503	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3VT15]	1	1
ENSSHAG00000006318	2	potassium voltage-gated channel, Shab-related subfamily, member 1 [Source:HGNC Symbol;Acc:HGNC:6231]	1	1
ENSSHAG00000003498	2	transient receptor potential cation channel, subfamily M, member 5 [Source:HGNC Symbol;Acc:HGNC:14323]	1	1
ENSSHAG00000006312	2	complement component 8, alpha polypeptide [Source:HGNC Symbol;Acc:HGNC:1352]	1	1
ENSSHAG00000006310	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3VVQ6]	1	1
ENSSHAG00000003492	2	FERM domain containing 6 [Source:HGNC Symbol;Acc:HGNC:19839]	1	1
ENSSHAG00000003491	2	neurensin 1 [Source:HGNC Symbol;Acc:HGNC:17881]	1	1
ENSSHAG00000006314	2	leukotriene B4 receptor [Source:HGNC Symbol;Acc:HGNC:6713]	1	1
ENSSHAG00000012851	2	asparaginase [Source:HGNC Symbol;Acc:HGNC:20123]	1	1
ENSSHAG00000012850	2	potassium voltage-gated channel, subfamily G, member 4 [Source:HGNC Symbol;Acc:HGNC:19697]	1	1
ENSSHAG00000012852	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3WI04]	1	1
ENSSHAG00000012855	2	dual specificity phosphatase 16 [Source:HGNC Symbol;Acc:HGNC:17909]	1	1
ENSSHAG00000012854	1	heat shock 70kDa protein 9 (mortalin) [Source:HGNC Symbol;Acc:HGNC:5244]	0	1
ENSSHAG00000012856	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3WI09]	1	1
ENSSHAG00000012858	2	ribosomal protein S7 [Source:HGNC Symbol;Acc:HGNC:10440]	1	1
ENSSHAG00000008825	2	actinin, alpha 3 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:165]	1	1
ENSSHAG00000013043	2	zinc finger and BTB domain containing 2 [Source:HGNC Symbol;Acc:HGNC:20868]	1	1
ENSSHAG00000013042	2	thromboxane A synthase 1 (platelet) [Source:HGNC Symbol;Acc:HGNC:11609]	1	1
ENSSHAG00000007379	2		1	1
ENSSHAG00000007377	2	methyl-CpG binding domain protein 6 [Source:HGNC Symbol;Acc:HGNC:20445]	1	1
ENSSHAG00000007375	2	procollagen-lysine, 2-oxoglutarate 5-dioxygenase 1 [Source:HGNC Symbol;Acc:HGNC:9081]	1	1
ENSSHAG00000007372	2	dopamine receptor D3 [Source:HGNC Symbol;Acc:HGNC:3024]	1	1
ENSSHAG00000007373	2	coiled-coil domain containing 67 [Source:HGNC Symbol;Acc:HGNC:26344]	1	1
ENSSHAG00000009261	2	outer dense fiber of sperm tails 3 [Source:HGNC Symbol;Acc:HGNC:19905]	1	1
ENSSHAG00000017328	2	bassoon presynaptic cytomatrix protein [Source:HGNC Symbol;Acc:HGNC:1117]	1	1
ENSSHAG00000017329	2	cholinergic receptor, nicotinic, alpha 3 (neuronal) [Source:HGNC Symbol;Acc:HGNC:1957]	1	1
ENSSHAG00000010174	2	DnaJ (Hsp40) homolog, subfamily B, member 11 [Source:HGNC Symbol;Acc:HGNC:14889]	1	1
ENSSHAG00000017325	2	PHD finger protein 19 [Source:HGNC Symbol;Acc:HGNC:24566]	1	1
ENSSHAG00000017634	2	leucine zipper-EF-hand containing transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:14648]	1	1
ENSSHAG00000017327	2	phospholipase B domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26215]	1	1
ENSSHAG00000017320	2	argonaute RISC catalytic component 4 [Source:HGNC Symbol;Acc:HGNC:18424]	1	1
ENSSHAG00000017321	2	guanine nucleotide binding protein (G protein), beta 5 [Source:HGNC Symbol;Acc:HGNC:4401]	1	1
ENSSHAG00000017322	2	macrophage receptor with collagenous structure [Source:HGNC Symbol;Acc:HGNC:6895]	1	1
ENSSHAG00000017323	2	G protein-coupled receptor 116 [Source:HGNC Symbol;Acc:HGNC:19030]	1	1
ENSSHAG00000013241	1	zinc finger protein 277 [Source:HGNC Symbol;Acc:HGNC:13070]	0	1
ENSSHAG00000005211	1	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3VS26]	0	1
ENSSHAG00000013538	2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a-like 1 [Source:HGNC Symbol;Acc:HGNC:11102]	1	1
ENSSHAG00000013536	2	RIC8 guanine nucleotide exchange factor B [Source:HGNC Symbol;Acc:HGNC:25555]	1	1
ENSSHAG00000013531	2	solute carrier family 12, member 8 [Source:HGNC Symbol;Acc:HGNC:15595]	1	1
ENSSHAG00000003902	1	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3VMN1]	0	1
ENSSHAG00000018001	2	acylphosphatase 1, erythrocyte (common) type [Source:HGNC Symbol;Acc:HGNC:179]	1	1
ENSSHAG00000009798	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3W7I9]	1	1
ENSSHAG00000015653	2	myotrophin [Source:HGNC Symbol;Acc:HGNC:15667]	1	1
ENSSHAG00000009794	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3W7I4]	1	1
ENSSHAG00000009792	2	ring finger protein 40, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:16867]	1	1
ENSSHAG00000009793	2	MAP/microtubule affinity-regulating kinase 1 [Source:HGNC Symbol;Acc:HGNC:6896]	1	1
ENSSHAG00000009790	2	otoancorin [Source:HGNC Symbol;Acc:HGNC:16378]	1	1
ENSSHAG00000009791	2	immunity-related GTPase family, M [Source:HGNC Symbol;Acc:HGNC:29597]	1	1
ENSSHAG00000009421	2	phospholipase A2, group X [Source:HGNC Symbol;Acc:HGNC:9029]	1	1
ENSSHAG00000009423	2	integrin-linked kinase [Source:HGNC Symbol;Acc:HGNC:6040]	1	1
ENSSHAG00000001239	2	golgin A3 [Source:HGNC Symbol;Acc:HGNC:4426]	1	1
ENSSHAG00000001238	2	calmodulin regulated spectrin-associated protein 1 [Source:HGNC Symbol;Acc:HGNC:19946]	1	1
ENSSHAG00000009426	2	microtubule-associated protein 1S [Source:HGNC Symbol;Acc:HGNC:15715]	1	1
ENSSHAG00000009427	2	carboxylesterase 4A [Source:HGNC Symbol;Acc:HGNC:26741]	1	1
ENSSHAG00000009428	2	membrane-associated ring finger (C3HC4) 9 [Source:HGNC Symbol;Acc:HGNC:25139]	1	1
ENSSHAG00000009429	2	farnesyl-diphosphate farnesyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:3629]	1	1
ENSSHAG00000001236	2	F-box protein 28 [Source:HGNC Symbol;Acc:HGNC:29046]	1	1
ENSSHAG00000001230	2	prune homolog 2 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:25209]	1	1
ENSSHAG00000005319	1	DC-STAMP domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26562]	0	1
ENSSHAG00000014357	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3WN75]	1	1
ENSSHAG00000008805	2	kinesin family member 18B [Source:HGNC Symbol;Acc:HGNC:27102]	1	1
ENSSHAG00000016822	1	frizzled class receptor 10 [Source:HGNC Symbol;Acc:HGNC:4039]	0	1
ENSSHAG00000013360	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3WJS5]	1	1
ENSSHAG00000003931	2	lymphotoxin alpha [Source:HGNC Symbol;Acc:HGNC:6709]	1	1
ENSSHAG00000011006	2	centrosomal protein 19kDa [Source:HGNC Symbol;Acc:HGNC:28209]	1	1
ENSSHAG00000011005	2	proline rich Gla (G-carboxyglutamic acid) 1 [Source:HGNC Symbol;Acc:HGNC:9469]	1	1
ENSSHAG00000011002	2	zinc finger, SWIM-type containing 2 [Source:HGNC Symbol;Acc:HGNC:30990]	1	1
ENSSHAG00000014358	2	helicase, lymphoid-specific [Source:HGNC Symbol;Acc:HGNC:4861]	1	1
ENSSHAG00000012662	2		1	1
ENSSHAG00000012663	2	inositol 1,4,5-trisphosphate receptor, type 1 [Source:HGNC Symbol;Acc:HGNC:6180]	1	1
ENSSHAG00000012660	1	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3WHC5]	0	1
ENSSHAG00000012661	2	NCK interacting protein with SH3 domain [Source:HGNC Symbol;Acc:HGNC:15486]	1	1
ENSSHAG00000012665	2	KIAA0907 [Source:HGNC Symbol;Acc:HGNC:29145]	1	1
ENSSHAG00000015245	1	hepatitis A virus cellular receptor 2 [Source:HGNC Symbol;Acc:HGNC:18437]	0	1
ENSSHAG00000015244	2	proteoglycan 4 [Source:HGNC Symbol;Acc:HGNC:9364]	1	1
ENSSHAG00000015247	2	mitochondrial fission regulator 1 [Source:HGNC Symbol;Acc:HGNC:29510]	1	1
ENSSHAG00000015241	2	family with sequence similarity 20, member C [Source:HGNC Symbol;Acc:HGNC:22140]	1	1
ENSSHAG00000015243	2		1	1
ENSSHAG00000004778	2		1	1
ENSSHAG00000004777	2	chaperonin containing TCP1, subunit 7 (eta) [Source:HGNC Symbol;Acc:HGNC:1622]	1	1
ENSSHAG00000004776	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3VQL2]	1	1
ENSSHAG00000004775	2	histone deacetylase 11 [Source:HGNC Symbol;Acc:HGNC:19086]	1	1
ENSSHAG00000004772	2	sodium channel, voltage-gated, type I, beta subunit [Source:HGNC Symbol;Acc:HGNC:10586]	1	1
ENSSHAG00000004770	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3VQK6]	1	1
ENSSHAG00000008253	1	opsin 5 [Source:HGNC Symbol;Acc:HGNC:19992]	0	1
ENSSHAG00000005334	2	DEAD (Asp-Glu-Ala-Asp) box helicase 21 [Source:HGNC Symbol;Acc:HGNC:2744]	1	1
ENSSHAG00000016963	2	protein associated with topoisomerase II homolog 2 (yeast) [Source:HGNC Symbol;Acc:HGNC:33630]	1	1
ENSSHAG00000013959	2	colony stimulating factor 3 (granulocyte) [Source:HGNC Symbol;Acc:HGNC:2438]	1	1
ENSSHAG00000013958	2	caspase recruitment domain family, member 11 [Source:HGNC Symbol;Acc:HGNC:16393]	1	1
ENSSHAG00000013957	2	yrdC N(6)-threonylcarbamoyltransferase domain containing [Source:HGNC Symbol;Acc:HGNC:28905]	1	1
ENSSHAG00000013956	1	cell division cycle 25B [Source:HGNC Symbol;Acc:HGNC:1726]	0	1
ENSSHAG00000016962	2	F-box protein 47 [Source:HGNC Symbol;Acc:HGNC:31969]	1	1
ENSSHAG00000013951	2	myelin protein zero-like 3 [Source:HGNC Symbol;Acc:HGNC:27279]	1	1
ENSSHAG00000013950	2		1	1
ENSSHAG00000018007	2	glutamine and serine rich 1 [Source:HGNC Symbol;Acc:HGNC:26154]	1	1
ENSSHAG00000006950	2	bactericidal/permeability-increasing protein [Source:HGNC Symbol;Acc:HGNC:1095]	1	1
ENSSHAG00000006953	2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3VXW2]	1	1
ENSSHAG00000006952	2	forkhead box I2 [Source:HGNC Symbol;Acc:HGNC:32448]	1	1
ENSSHAG00000015599	2	prenyl (decaprenyl) diphosphate synthase, subunit 2 [Source:HGNC Symbol;Acc:HGNC:23041]	1	1
ENSSHAG00000018183	2	MMS19 nucleotide excision repair homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:13824]	1	1
ENSSHAG00000018182	2	gap junction protein, alpha 5, 40kDa [Source:HGNC Symbol;Acc:HGNC:4279]	1	1
ENSSHAG00000018185	1	hematopoietically expressed homeobox [Source:HGNC Symbol;Acc:HGNC:4901]	0	1
ENSSHAG00000018184	2	ELMO/CED-12 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28111]	1	1
ENSSHAG00000018186	1	tubulin tyrosine ligase-like family, member 7 [Source:HGNC Symbol;Acc:HGNC:26242]	0	1
ENSSHAG00000018189	2	myosin ID [Source:HGNC Symbol;Acc:HGNC:7598]	1	1
ENSSHAG00000006406	2	chromosome 6 open reading frame 25 [Source:HGNC Symbol;Acc:HGNC:13937]	1	1
ENSSHAG00000003936	1	protein phosphatase 1, regulatory subunit 9A [Source:HGNC Symbol;Acc:HGNC:14946]	0	1
ENSSHAG00000005429	2	metastasis suppressor 1-like [Source:HGNC Symbol;Acc:HGNC:25094]	1	1
ENSSHAG00000005139	2	taspase, threonine aspartase, 1 [Source:HGNC Symbol;Acc:HGNC:15859]	1	1
