ensembl_gene_id,likelihood,p0,f0,p1,f1,p2,f2,p3,f3,pval,p2a_2b,ID
ENSSHAG00000012826,-1880.746985,0.70512,0,0.29488,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000012830,-4368.815992,0.62604,0.01114,0.37396,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000012832,-1569.145667,0.22704,0.06657,0.1758,1,0.33656,1,0.2606,1,1,0.59716,nonsig_wg
ENSSHAG00000012835,-7038.26349,0.79667,0.00756,0.20333,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000012836,-2401.973387,1,0.01621,0,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000012837,-2328.628993,1,0.00674,0,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000012839,-1570.654415,0.96117,0.01787,0.03883,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000012840,-10846.771014,0.61275,0.01693,0.37797,1,0.00574,1,0.00354,1,0.707510778827117,0.00928,nonsig_wg
ENSSHAG00000012843,-10346.375367,0.75977,0,0.24023,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000012844,-1280.030872,0.64889,0.12375,0.29166,1,0.04102,2.58047,0.01844,2.58047,0.602247127156791,0.05946,nonsig_wg
ENSSHAG00000012845,-2675.769786,1,0.06865,0,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000012859,-4935.924886,0.9594,0.02594,0.0406,1,0,1,0,1,0.994588525048161,0,nonsig_wg
ENSSHAG00000012870,-3141.427385,0.841,0.08216,0.14676,1,0.01042,9.03602,0.00182,9.03602,0.198269466019871,0.01224,nonsig_wg
ENSSHAG00000012877,-2694.469681,0.99469,0.03222,0.00531,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000012879,-7402.561632,0.91357,0.03365,0,1,0.08643,2.15245,0,2.15245,0.321285072069069,0.08643,nonsig_wg
ENSSHAG00000012880,-15063.813318,0.6732,0.05405,0.3215,1,0.00359,14.31303,0.00171,14.31303,0.113337772120468,0.0053,nonsig_wg
ENSSHAG00000012881,-9293.478574,0.82997,0.00195,0.17003,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000012882,-3242.018249,1,0.024,0,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000012884,-2434.096593,1,0.1825,0,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000012886,-1507.136189,0.91604,0,0.08396,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000012888,-2036.512596,0.97569,0.02545,0,1,0.02431,3.85241,0,3.85241,0.150688830999561,0.02431,nonsig_wg
ENSSHAG00000012889,-3666.280448,0.94093,0.02933,0.05907,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000012892,-2137.392005,0.94213,0.03855,0.05787,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000012893,-6557.179174,0.78572,0.01913,0.20356,1,0.00851,1,0.00221,1,0.758795030596646,0.01072,nonsig_wg
ENSSHAG00000012896,-5268.273559,0.946,0.03311,0.054,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000012897,-2029.081698,0.77912,0,0.2094,1,0.00905,1,0.00243,1,1,0.01148,nonsig_wg
ENSSHAG00000012898,-2778.207568,0.90741,0.04638,0.09259,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000012904,-1427.403635,0.28831,0.03244,0,1,0.71169,1,0,1,0.284661379930319,0.71169,nonsig_wg
ENSSHAG00000012906,-2246.746456,0.98553,0.01259,0,1,0.01447,11.8905,0,11.8905,0.133994925227662,0.01447,nonsig_wg
ENSSHAG00000012908,-8818.879441,0.8883,0.02179,0.03337,1,0.07549,1,0.00284,1,1,0.07833,nonsig_wg
ENSSHAG00000012912,-3341.332024,0.81509,0.01697,0.18491,1,0,1,0,1,0.94948291524499,0,nonsig_wg
ENSSHAG00000012913,-5424.113039,0.91881,0.01978,0.08119,1,0,1,0,1,0.997014596187777,0,nonsig_wg
ENSSHAG00000012915,-1745.451352,0.9947,0.02383,0,1,0.0053,1,0,1,0.878153702140632,0.0053,nonsig_wg
ENSSHAG00000012916,-2167.607525,1,0.01446,0,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000012917,-2331.68376,0.74049,0.03333,0.25951,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000012920,-2062.479033,0.95221,0.01491,0.00285,1,0.04481,1,0.00013,1,0.237486204578034,0.04494,nonsig_wg
ENSSHAG00000012921,-3644.503295,0.69228,0.03596,0.2938,1,0.00978,1.17494,0.00415,1.17494,0.966328307920233,0.01393,nonsig_wg
ENSSHAG00000012922,-7742.41919,1,0.01575,0,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000012927,-2670.364819,0.96042,0.05047,0.03958,1,0,1,0,1,0.997743244677665,0,nonsig_wg
ENSSHAG00000012929,-8656.824412,0.51147,0.05296,0.43032,1,0.03162,1,0.0266,1,1,0.05822,nonsig_wg
ENSSHAG00000012930,-11214.278702,0.48487,0.03447,0.47941,1,0.01796,1,0.01776,1,1,0.03572,nonsig_wg
ENSSHAG00000012932,-2364.034988,0.98843,0,0.01157,1,0,1,0,1,0.998404231853545,0,nonsig_wg
ENSSHAG00000012933,-4985.618427,1,0.02705,0,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000012934,-2060.51025,1,0.0341,0,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000012935,-2301.842426,0.59749,0,0.27924,1,0.08401,1,0.03926,1,1,0.12327,nonsig_wg
ENSSHAG00000012936,-1446.587504,0.92297,0,0.07703,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000012937,-4583.879543,1,0.01874,0,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000012938,-4696.836974,0.7361,0.0207,0.2639,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000012942,-2511.495643,0.88879,0.06919,0.11121,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000012943,-6583.87359,0.99303,0.01506,0,1,0.00697,4.63991,0,4.63991,0.160372095288466,0.00697,nonsig_wg
ENSSHAG00000012946,-3217.859255,0.56373,0,0.24089,1,0.13689,1,0.05849,1,1,0.19538,nonsig_wg
ENSSHAG00000012947,-3685.150959,0.54967,0.22779,0.419,1,0.01778,15.3771,0.01355,15.3771,0.0564449612301657,0.03133,nonsig_wg
ENSSHAG00000012953,-3902.689097,0.50782,0.05839,0.2281,1,0.18223,1,0.08185,1,1,0.26408,nonsig_wg
ENSSHAG00000012957,-2079.735162,0.8653,0.10755,0.1161,1,0.0164,16.28241,0.0022,16.28241,0.125829379233089,0.0186,nonsig_wg
ENSSHAG00000012958,-3078.773615,1,0.01378,0,1,0,1,0,1,0.998871621274596,0,nonsig_wg
ENSSHAG00000012959,-13814.660445,0.95456,0.05447,0.04543,1,0,3.16864,0,3.16864,0.998404231672128,0,nonsig_wg
ENSSHAG00000012963,-5934.120333,0.80089,0.02446,0.19911,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000012966,-1302.374488,0.69437,0.08733,0.26218,1,0.03154,3.4889,0.01191,3.4889,0.484625799695468,0.04345,nonsig_wg
ENSSHAG00000012969,-2969.122848,0.82828,0.09859,0.16495,1,0.00564,146.54664,0.00112,146.54664,0.14935716278229,0.00676,nonsig_wg
ENSSHAG00000012972,-2653.317481,0.84527,0.02085,0.15473,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000012975,-6494.346222,0.87122,0.02024,0.12878,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000012976,-2586.696253,1,0.05899,0,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000012980,-4794.105366,0.84042,0,0.15958,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000012981,-3522.800158,1,0.01304,0,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000012982,-3481.051596,0.86435,0,0.13565,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000012983,-4202.853049,0.84866,0.03082,0.14448,1,0.00587,4.69298,0.001,4.69298,0.626371128587226,0.00687,nonsig_wg
ENSSHAG00000012989,-4667.839629,0.97651,0.01376,0.022,1,0.00145,4.2412,3e-05,4.2412,0.883905168512098,0.00148,nonsig_wg
ENSSHAG00000012992,-3236.417514,0.85292,0.07213,0.14708,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000012997,-3130.7564,0.98928,0.00525,0.01072,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000012999,-4160.468203,0.92818,0.02218,0.07182,1,0,81.02673,0,81.02673,1,0,nonsig_wg
ENSSHAG00000013003,-7433.986867,0.8892,0.0535,0.1108,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013009,-2363.398114,0.91758,0.07678,0.07711,1,0.0049,999,0.00041,999,0.0971368685987885,0.00531,nonsig_wg
ENSSHAG00000013010,-2726.980785,0.80527,0.05959,0.14231,1,0.04455,1,0.00787,1,1,0.05242,nonsig_wg
ENSSHAG00000013016,-2824.067881,0.98694,0,0.0093,1,0.00373,1,4e-05,1,1,0.00377,nonsig_wg
ENSSHAG00000013017,-1888.692357,0.9249,0.04066,0.0751,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013018,-9545.501493,0.91425,0,0.08575,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013020,-1263.145571,0.92718,0.02183,0,1,0.07282,1,0,1,1,0.07282,nonsig_wg
ENSSHAG00000013024,-5958.872229,0.91864,0.01773,0.08136,1,0,1,0,1,0.996614872594232,0,nonsig_wg
ENSSHAG00000013027,-4339.013811,0.99397,0.01501,0.00603,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013029,-3450.922599,0.97937,0.03358,0.02063,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013031,-1483.19825,0.75195,0.03032,0.24805,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013033,-3458.524799,0.7764,0.01432,0.2236,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013034,-1424.972527,0.7323,0.03969,0.08321,1,0.16566,1,0.01882,1,1,0.18448,nonsig_wg
ENSSHAG00000013036,-2917.399854,0.94577,0.02112,0.05423,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013040,-5091.853269,1,0.01675,0,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013042,-3645.130643,0.47587,0.04346,0.49011,1,0.01676,1,0.01726,1,1,0.03402,nonsig_wg
ENSSHAG00000013043,-2689.906094,1,0.0185,0,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013051,-2653.181612,0.44419,0.08615,0.55581,1,0,1,0,1,0.998871621018033,0,nonsig_wg
ENSSHAG00000013053,-2952.137433,0.66763,0,0.06376,1,0.24518,1.17145,0.02342,1.17145,0.733723670914255,0.2686,nonsig_wg
ENSSHAG00000013057,-3854.304747,0.88513,0.04488,0.11487,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013062,-5513.847621,0.87388,0.03487,0.12612,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013063,-2501.757387,0.84495,0,0.15505,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013064,-5722.326994,0.72726,0.0404,0.25339,1,0.01435,6.07755,0.005,6.07755,0.132059162413987,0.01935,nonsig_wg
ENSSHAG00000013070,-8203.076028,0.62897,0.06378,0.35771,1,0.00849,318.35718,0.00483,318.35718,0.0658662974314982,0.01332,nonsig_wg
ENSSHAG00000013073,-1218.492177,0.97374,0.03055,0.02626,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013078,-7401.415474,0.97448,0.00931,0.02552,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013081,-2838.2027,0.71861,0.03455,0.27533,1,0.00438,123.17535,0.00168,123.17535,0.23224059412249,0.00606,nonsig_wg
ENSSHAG00000013082,-2855.653168,0.61061,0.01124,0.34466,1,0.02859,3.17158,0.01614,3.17158,0.492904371789327,0.04473,nonsig_wg
ENSSHAG00000013086,-2347.269533,0.73456,0.02211,0.26544,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013087,-2129.909321,1,0.02469,0,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013088,-10197.671897,0.92083,0.05402,0.07917,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013089,-7622.210505,0.84033,0.01777,0.15967,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013090,-3717.281826,0.79054,0.0266,0.20946,1,0,1,0,1,0.998871621274596,0,nonsig_wg
ENSSHAG00000013093,-2690.394427,1,0.02004,0,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013096,-2781.570725,0.98667,0.06436,0,1,0.01333,1,0,1,1,0.01333,nonsig_wg
ENSSHAG00000013098,-3850.311181,0.96173,0.06687,0.02534,1,0.01259,1.21853,0.00033,1.21853,0.949382468501031,0.01292,nonsig_wg
ENSSHAG00000013101,-3405.734669,0.89641,0,0.10359,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013103,-2172.123266,1,0.00285,0,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013104,-6311.416113,0.95832,0.02631,0.04168,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013105,-1847.591182,0.84811,0.02243,0.15189,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013106,-2739.241807,0.92778,0.07287,0.01916,1,0.05199,1,0.00107,1,1,0.05306,nonsig_wg
ENSSHAG00000013107,-2280.61493,0.93957,0.00691,0.02425,1,0.03527,1,0.00091,1,1,0.03618,nonsig_wg
ENSSHAG00000013114,-1631.304143,0.99357,0.01456,0.00643,1,0,1,0,1,0.160813472453747,0,nonsig_wg
ENSSHAG00000013118,-3156.513115,0.85201,0,0.14799,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013119,-1190.403464,0.98509,0,0.01491,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013120,-6281.704581,0.99745,0.01941,0.00255,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013121,-2195.193825,0.86128,0.00372,0.13872,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013124,-3014.686449,0.95091,0.05022,0.04089,1,0.00786,6.59929,0.00034,6.59929,0.580150132155763,0.0082,nonsig_wg
ENSSHAG00000013129,-4437.9153,0.69955,0.12574,0.30045,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013130,-6706.939339,0.90474,0.07942,0.09526,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013132,-2504.204795,0.96963,0.0304,0.03037,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013135,-8972.269156,0.84398,0,0.15602,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013136,-1809.024866,0.99631,0.02587,0,1,0.00369,24.17928,0,24.17928,0.466317753572977,0.00369,nonsig_wg
ENSSHAG00000013137,-3805.750589,0.71162,0.17315,0.28838,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013139,-3531.125799,0.93678,0.01857,0.03361,1,0.02858,1,0.00103,1,1,0.02961,nonsig_wg
ENSSHAG00000013140,-6904.919003,0.60297,0.0236,0.39703,1,0,1,0,1,0.995212721395151,0,nonsig_wg
ENSSHAG00000013142,-5136.132061,0.87517,0,0.12483,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013144,-5063.986143,0.87491,0.0249,0.12509,1,0,1,0,1,0.998871621018033,0,nonsig_wg
ENSSHAG00000013145,-2827.60669,0.65433,0.0435,0.34567,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013147,-6773.581159,0.85559,0,0.14441,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013153,-1757.469169,0.89577,0.14155,0.10423,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013154,-2564.85444,1,0.03165,0,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013156,-5105.874677,0.65065,0.1039,0.33042,1,0.01256,7.85354,0.00638,7.85354,0.345208626856569,0.01894,nonsig_wg
ENSSHAG00000013159,-3188.016729,0.81711,0,0.18289,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013164,-5479.127808,0.76058,0.05182,0.16125,1,0.0645,1,0.01367,1,1,0.07817,nonsig_wg
ENSSHAG00000013169,-1761.209235,0.82752,0.01732,0.03441,1,0.13256,1,0.00551,1,1,0.13807,nonsig_wg
ENSSHAG00000013174,-2423.664159,0.81463,0.11736,0.18537,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013178,-3729.848812,0.88117,0,0.11883,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013180,-1197.923789,0.94099,0.06442,0.05901,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013186,-1963.332957,0.82918,0.12041,0.17082,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013191,-3827.545693,0.98999,0.01331,0,1,0.01001,1.61518,0,1.61518,0.521529271340144,0.01001,nonsig_wg
ENSSHAG00000013193,-3772.23253,0.85585,0.02571,0.14415,1,0,1,0,1,0.933179593389458,0,nonsig_wg
ENSSHAG00000013194,-14759.005867,0.84804,0,0.15196,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013197,-1331.384019,0.8868,0.00637,0.1132,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013198,-6480.625313,0.95472,0.04655,0.04528,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013199,-6705.332722,0.93179,0.01757,0.06821,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013200,-4702.620678,0.77603,0,0.20797,1,0.01262,1,0.00338,1,1,0.016,nonsig_wg
ENSSHAG00000013207,-3297.336282,0.86373,0.01807,0.1123,1,0.02121,2.51236,0.00276,2.51236,0.70737207720677,0.02397,nonsig_wg
ENSSHAG00000013210,-1020.774447,0.75662,0.00097,0.24338,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013211,-3576.663275,0.56981,0,0.3807,1,0.02967,1,0.01982,1,1,0.04949,nonsig_wg
ENSSHAG00000013213,-3144.492333,0.8681,0.09451,0.1319,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013214,-6466.665902,0.62018,0.04564,0.27517,1,0.07249,1,0.03216,1,1,0.10465,nonsig_wg
ENSSHAG00000013215,-2959.689335,0.96131,0.05087,0.03869,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013216,-5986.953546,0.95853,0.03264,0.04147,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013221,-2907.276782,0.40494,0,0.55681,1,0.0161,1.12227,0.02214,1.12227,0.961517518487108,0.03824,nonsig_wg
ENSSHAG00000013222,-4022.447331,0.47358,0.04127,0.52642,1,0,1,0,1,0.998871621018033,0,nonsig_wg
ENSSHAG00000013224,-1776.98464,1,0.01778,0,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013226,-2636.943616,0.72115,0.18245,0.16405,1,0.09352,2.11362,0.02127,2.11362,0.483335511411198,0.11479,nonsig_wg
ENSSHAG00000013229,-2223.025099,0.66968,0,0.3205,1,0.00664,24.9896,0.00318,24.9896,0.125061090433001,0.00982,nonsig_wg
ENSSHAG00000013230,-1825.032346,0.90696,0.06014,0.03953,1,0.05127,1,0.00223,1,1,0.0535,nonsig_wg
ENSSHAG00000013240,-3843.635316,0.96298,0.0256,0.02916,1,0.00763,4.40291,0.00023,4.40291,0.39998945559038,0.00786,nonsig_wg
ENSSHAG00000013241,-3142.889424,0.75028,0.08179,0.24972,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013242,-4000.908763,0.80458,0.02534,0.19542,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013244,-2334.802292,0.93125,0.03524,0.06875,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013245,-4526.169415,0.94635,0.04059,0.04083,1,0.0123,4.45392,0.00053,4.45392,0.225043320179682,0.01283,nonsig_wg
ENSSHAG00000013246,-3696.371589,0.77997,0,0.22003,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013249,-2814.423935,0.75212,0.03044,0.12936,1,0.10113,1,0.01739,1,1,0.11852,nonsig_wg
ENSSHAG00000013255,-2096.491542,0.75378,0.05453,0.14887,1,0.08129,1,0.01605,1,1,0.09734,nonsig_wg
ENSSHAG00000013256,-4569.425669,0.75592,0.04066,0.24408,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013257,-1002.886048,0.11195,0,0.34771,1,0.1316,1,0.40874,1,1,0.54034,nonsig_wg
ENSSHAG00000013258,-1398.031222,0.62805,0.10405,0.37195,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013263,-2026.717537,0.75169,0.02968,0.24831,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013265,-3720.883476,0.97366,0.02326,0.02236,1,0.0039,1,9e-05,1,1,0.00399,nonsig_wg
ENSSHAG00000013266,-2212.136585,1,0.03805,0,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013274,-4407.400002,1,0.03321,0,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013275,-2805.814276,0.89296,0.04511,0.10704,1,0,1,0,1,0.997476871715064,0,nonsig_wg
ENSSHAG00000013276,-3864.741478,0.97342,0.01786,0.01957,1,0.00687,1,0.00014,1,1,0.00701,nonsig_wg
ENSSHAG00000013278,-5502.798893,0.68371,0,0.20142,1,0.08873,2.76324,0.02614,2.76324,0.204932060479182,0.11487,nonsig_wg
ENSSHAG00000013284,-4820.164435,0.9335,0.16862,0.0665,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013286,-1055.109427,0.80136,0.02669,0.19864,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013287,-2861.337491,0.65478,0.09963,0.34522,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013289,-1187.493834,0.74024,0,0.25976,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013290,-6336.005878,0.72665,0.02001,0.27334,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013300,-3010.769047,0.56536,0.05339,0.22741,1,0.14779,2.66354,0.05944,2.66354,0.783840764278696,0.20723,nonsig_wg
ENSSHAG00000013302,-3702.177703,0.81816,0.08558,0.18184,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013303,-4117.374595,0.78998,0,0.21002,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013305,-3711.729204,0.88067,0.01456,0.11933,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013309,-1915.815242,0.95458,0.01698,0.04542,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013313,-1003.679898,0.96718,0.06098,0.03282,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013315,-1756.378851,0.80862,0.05369,0.19138,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013316,-3273.270558,0.93663,0.05477,0.05678,1,0.00622,6.83174,0.00038,6.83174,0.458783053444213,0.0066,nonsig_wg
ENSSHAG00000013319,-3787.459351,0.85669,0.01335,0.09747,1,0.04116,1.76648,0.00468,1.76648,0.729075707251233,0.04584,nonsig_wg
ENSSHAG00000013321,-2911.95488,0.88803,0.03473,0.06371,1,0.04503,7.73996,0.00323,7.73996,0.186561827782211,0.04826,nonsig_wg
ENSSHAG00000013324,-2322.322154,0.76332,0.00153,0.22905,1,0.00587,8.01243,0.00176,8.01243,0.468974169187992,0.00763,nonsig_wg
ENSSHAG00000013326,-4942.30577,0.84433,0.10851,0.15567,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013327,-1439.735096,0.96179,0.05525,0.03821,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013328,-3431.344831,0.99092,0.03239,0.00908,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013331,-1796.96551,0.97846,0.01558,0,1,0.02154,1,0,1,0.53297088511915,0.02154,nonsig_wg
ENSSHAG00000013334,-2024.351263,0.66451,0,0.33549,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013338,-4903.616686,0.7636,0,0.2364,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013341,-2868.555278,0.63216,0.01472,0.36609,1,0.00111,1,0.00064,1,1,0.00175,nonsig_wg
ENSSHAG00000013344,-4435.564193,0.60456,0.12518,0.39544,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013346,-2324.145975,0.90889,0.025,0.09111,1,0,1,0,1,0.998871621274596,0,nonsig_wg
ENSSHAG00000013348,-2011.571628,1,0.01451,0,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013349,-2670.989504,0.79145,0.02549,0.20855,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013351,-2271.13959,0.95796,0.03761,0.03784,1,0.00404,12.27431,0.00016,12.27431,0.163198726845225,0.0042,nonsig_wg
ENSSHAG00000013353,-7840.829893,0.94481,0.04172,0.01541,1,0.03913,1,0.00064,1,1,0.03977,nonsig_wg
ENSSHAG00000013355,-1946.069729,0.92794,0.04638,0.03025,1,0.04048,1,0.00132,1,1,0.0418,nonsig_wg
ENSSHAG00000013356,-1862.517526,0.6324,0.02326,0.3676,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013358,-1403.885956,0.47754,0,0.52246,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013361,-3571.723361,0.9748,0.03669,0.01952,1,0.00557,2.44305,0.00011,2.44305,0.783653172619876,0.00568,nonsig_wg
ENSSHAG00000013362,-2552.764527,0.96329,0.02266,0,1,0.03671,1.87794,0,1.87794,0.59576939216791,0.03671,nonsig_wg
ENSSHAG00000013366,-1527.07001,0.90496,0.0342,0.09504,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013368,-5550.49024,0.86754,0.01913,0.13246,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013372,-4210.310178,0.99891,0.02549,0,1,0.00109,1,0,1,0.959053008529512,0.00109,nonsig_wg
ENSSHAG00000013376,-1577.186152,0.96703,0.04639,0,1,0.03297,1,0,1,1,0.03297,nonsig_wg
ENSSHAG00000013377,-2112.049881,0.94418,0,0.01719,1,0.03795,1,0.00069,1,1,0.03864,nonsig_wg
ENSSHAG00000013378,-2849.238254,0.76256,0.02509,0.20033,1,0.02939,1,0.00772,1,0.654646596520236,0.03711,nonsig_wg
ENSSHAG00000013379,-3206.203107,1,0.01736,0,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013383,-4469.909073,0.60766,0.0423,0.37878,1,0.00835,9.02133,0.00521,9.02133,0.238943876413421,0.01356,nonsig_wg
ENSSHAG00000013384,-6190.371818,0.81815,0.0081,0.14907,1,0.02773,1.24067,0.00505,1.24067,0.940817154691928,0.03278,nonsig_wg
ENSSHAG00000013385,-2999.473104,0.73567,0.16678,0.24927,1,0.01124,10.28785,0.00381,10.28785,0.177590635025331,0.01505,nonsig_wg
ENSSHAG00000013386,-4273.913286,0.9731,0.07713,0.0269,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013387,-4925.257543,0.89682,0.10815,0.09453,1,0.00782,21.02878,0.00082,21.02878,0.122879768853209,0.00864,nonsig_wg
ENSSHAG00000013388,-3319.280059,0.88649,0.03388,0.11317,1,3e-04,1,4e-05,1,1,0.00034,nonsig_wg
ENSSHAG00000013403,-1111.316891,0.95949,0.05874,0.04051,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013405,-7241.476265,0.91822,0.04855,0.08178,1,0,1,0,1,1,0,nonsig_wg
ENSSHAG00000013406,-1956.150529,1,0.0276,0,1,0,1,0,1,1,0,nonsig_wg
